label,mode,cyc,I,enable,op_a6_A,AN_a6_A,B_a6_A,Y_a6_A,op_a6_D,AN_a6_D,B_a6_D,Y_a6_D,op_a5_B,AN_a5_B,B_a5_B,Y_a5_B,op_a12_B,AN_a12_B,B_a12_B,Y_a12_B
t04_a6_A_k5,24,56,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,57,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,58,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,59,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
t04_a6_A_k5,24,60,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,61,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,62,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,63,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
t04_a6_A_k5,24,64,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,65,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,66,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,67,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,68,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,69,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,70,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
t04_a6_A_k5,24,71,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,72,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,73,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,74,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
t04_a6_A_k5,24,75,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,76,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,77,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,78,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,79,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,80,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,81,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
t04_a6_A_k5,24,82,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,83,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,84,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,85,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
t04_a6_A_k5,24,86,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,87,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,88,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,89,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,90,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,91,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,92,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
t04_a6_A_k5,24,93,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,94,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,95,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,96,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
t04_a6_A_k5,24,97,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,98,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,99,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,100,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,101,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,102,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,103,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
t04_a6_A_k5,24,104,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,105,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,106,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,107,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
t04_a6_A_k5,24,108,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,109,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,110,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,111,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,112,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,113,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,114,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
t04_a6_A_k5,24,115,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,116,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,117,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,118,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
t04_a6_A_k5,24,119,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_A_k5,24,120,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,12,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,13,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,15,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,16,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,17,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,18,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,19,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,20,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,21,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,23,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,26,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,27,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,28,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,29,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,31,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,32,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,33,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,34,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,35,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,36,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,37,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,39,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,43,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,45,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,46,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,47,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,48,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,49,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,51,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,52,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,53,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,54,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,55,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,56,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,57,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,58,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,59,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,60,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,61,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,62,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,63,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,64,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,65,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,66,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,67,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,68,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,69,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,70,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,71,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,72,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,73,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,74,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,75,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,76,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,77,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,78,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,79,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,80,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,81,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,82,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,83,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,84,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,85,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,86,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,87,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,88,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,89,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,90,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,91,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,92,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,93,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,94,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,95,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,96,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,97,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,98,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,99,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,100,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,101,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,102,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,103,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,104,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,105,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,106,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,107,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,108,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,109,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,110,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,111,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,112,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,113,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,114,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k1,25,115,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,116,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,117,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,118,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k1,25,119,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k1,25,120,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,12,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,13,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,14,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,15,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,16,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,17,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,18,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,19,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,20,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,21,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,22,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,23,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,24,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,25,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,26,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,27,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,28,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,29,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,30,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,31,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,32,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,33,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,34,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,35,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,36,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,37,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,38,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,39,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,40,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,41,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,42,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,43,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,44,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,45,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,46,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,47,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,48,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,49,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,50,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,51,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,52,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,53,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,54,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,55,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,56,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,57,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,58,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,59,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,60,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,61,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,62,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,63,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,64,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,65,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,66,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,67,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,68,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,69,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,70,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,71,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,72,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,73,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,74,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,75,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,76,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,77,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,78,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,79,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,80,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,81,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,82,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,83,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,84,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
